id,earmark_id,raw_recipient,standardized_recipient
7242,35722,University of Arkansas - Fayetteville,""
7243,35728,"Laredo Community College, Laredo, TX",""
7244,35730,"Flugen, Inc.",""
7245,35732,"Texas A&M Corpus Christ!, Corpus Christi, TX",""
7246,35737,Texas College,""
7247,35738,"University of Texas at Tyler, Tyler, TX",""
7248,35741,"Texas A&M University—Corpus Christi, Corpus Christ!, TX",""
7249,35744,Automation and Robotics Research Institute at The University of Texas at Arrington,""
7250,35746,Sul Ross State University,""
7251,35748,Texas State Technical College,""
7252,35750,"Texas State University System, San Marcos, TX",""
7253,35762,Texas Wesleyan University,""
7254,35764,"Team Focus, Mobile, AL",""
7255,35785,"National Textile Center, Raleigh, NC",""
7256,35786,"Philadelphia University, Philadelphia, PA",""
7258,35788,"UC Davis, Davis, CA",""
7259,35789,"Textile/Clothing Textile Corporation, Raleigh, NC",""
7260,35798,"LIGALY, Bayshore, NY",""
7261,35799,"The Arc of Spokane, Spokane, WA",""
7262,35800,"Towson University, Towson, MD",""
7263,35801,"The Bi-National Sustainability Laboratory (BNSL), El Paso, TX",""
7264,35803,"The Bodega Association of the United States, Inc, New York, NY",""
7265,35804,"Aliviane, Inc., El Paso, TX",""
7266,35805,"Borough of Califon, Califon, NJ",""
7267,35806,"Borough of Fort Lee, Fort Lee, NJ",""
7268,35807,"Borough of Hopatcong, Hopatcong, NJ",""
7269,35809,Worcester Polytechnic University,""
7270,35810,"Chicago School of Professional Psychology, Chicago, IL",""
7271,35811,"Brownsville, El Paso, TX",""
7272,35812,Cities of Fall River and New Bedford,""
7273,35812,"Towns of Acushnet, Mansfield, Norton, and Foxboro, Fall River, New Bedford, Acushnet, Mansfield, Norton, and Foxboro, MA",""
7274,35813,"The Citizens Advice Bureau, Bronx, NY",""
7275,35814,"City of Abbotsford, Abbotsford, WI",""
7276,35815,"City of Alexandria, Alexandria, VA",""
7277,35816,"City of Alexandria, Arlington County, Alexandria/Arlington, VA",""
7278,35817,"City of Andrews, Andrews, TX",""
7279,35818,"City of Arcadia, Arcadia, CA",""
7280,35819,"City of Ashland, Ashland, OH",""
7282,35821,"City of Austin, Austin, TX",""
7283,35822,"City of Baytown, Baytown, TX",""
7284,35823,"City of Bell, Bell, CA",""
7285,35824,"City of Buckley, Buckley, WA",""
7286,35825,"City of Buhl, Buhl, ID",""
7287,35826,"City of Calimesa, Calimesa, CA",""
7288,35827,"City of Cathedral City, Cathedral City, CA",""
7289,35828,"City of Ceres, Ceres, CA",""
7290,35829,"City of Clearwater, Clearwater, FL",""
7291,35830,"City of Crawfordville, Crawfordville, GA",""
7292,35831,"City of Crystal City, Crystal City, TX",""
7293,35832,"City of Culver City, Culver City, CA",""
7294,35833,"City of DeSoto, DeSoto, KS",""
7295,35834,"City of Detroit, DEGC, Detroit, MI",""
7296,35835,"City of East Prairie, East Prairie, MO",""
7297,35836,"City of Enterprise, Enterprise, AL",""
7298,35837,"City of Falls Church, Falls Church, VA",""
7299,35838,"City of Fayetteville, Fayetteville, AR",""
7300,35839,"City of Gainesville, Gainesville, TX",""
7301,35840,"City of Garner, Garner, IA",""
7302,35841,"City of Glen Cove, Glen Cove, NY",""
7303,35842,"City of Grand Rapids, Grand Rapids, MI",""
7304,35843,"City of Hackensack, Hackensack, NJ",""
7305,35844,"City of Harrogate, Harrogate, TN",""
7306,35845,"City of Homestead, Homestead, FL",""
7307,35846,"City of Joshua, Joshua, TX",""
7308,35847,"City of Kingsland, Kingsland, GA",""
7309,35848,"City of La Vernia, La Vernia, TX",""
7310,35849,"City of Lacey, Lacey, WA",""
7312,35852,"City of Malden, Malden, MA",""
7313,35854,"City of Maple Plain, Maple Plain, MN",""
7314,35855,"City of Monroe, Monroe, LA",""
7315,35856,"New York City Department of Parks and Recreation, New York, NY",""
7316,35857,"City of Newport, Newport, RI",""
7318,35859,"City of Opa-Locka, Public Works Division, Opa-Locka, FL",""
7319,35860,"City of Paris, Paris, KY",""
7320,35861,"City of Park Falls, Park Falls, WI The City of Park Fal",""
7321,35862,"City of Peekskill, Peekskill, NY",""
7322,35863,"City of Petersburg, Petersburg, TX",""
7323,35864,"City of Portage, Portage, IN",""
7324,35866,"City of Quincy, Quincy, FL",""
7325,35867,"The City of Rainsville, AL",""
7326,35868,"City of Reading, Reading, PA",""
7327,35869,"City of Ridgecrest, Ridgecrest, CA",""
7328,35870,"City of Rochester, Rochester, NY",""
7329,35871,"City of Rock Hill, Rock Hill, SC",""
7330,35872,"City of Rock Island, Rock Island, WA",""
7238,35705,PPG Industries,PPG Industries
7317,35858,"City of Omaha, Omaha, NE","City of Omaha, NE"
7311,35851,"City of Los Angeles, Los Angeles, CA","City of Los Angeles, CA"
7228,35693,The Columbia Group,""
7331,35873,"The City of Rockville, Rockville, MD",""
7332,35874,"City of Rose Hill, Rose Hill, KS",""
7333,35875,"City of Saint Joseph, Saint Joseph, MO",""
7334,35876,"City of San Jose, San Jose, CA",""
7335,35877,"City of San Juan Capistrano, San Juan Capistrano, CA",""
7337,35879,"City of South Bend, South Bend, WA",""
7338,35880,"City of Stow, Stow, OH",""
7339,35881,"City of Sulligent, Sulligent, AL",""
7340,35882,"City of Sunrise, Sunrise, FL",""
7341,35883,"City of Tacoma, Tacoma, WA",""
7342,35884,"City of Temple City, Temple City, CA",""
7343,35889,"City of Tompkinsville, Tompkinsville, KY",""
7344,35890,"City of Vallejo, Vallejo, CA",""
7345,35891,"City of Vandalia, Vandalia, OH",""
7346,35892,"City of White Plains, White Plains, NY",""
7347,35894,"City of Worthington, Worthington, OH",""
7348,35895,"City of Wurtland, Wurtland, KY",""
7349,35897,"The Coalition for Buzzards Bay, New Bedford, MA",""
7350,35899,"The Community Food Bank of San Benito County, CA",""
7351,35901,"East Stroudsburg University, East Stroudsburg, PA",""
7352,35903,"Dillard University, New Orleans, LA",""
7353,35905,"The Dunbar Coalition, Tucson, AZ",""
7354,35906,"The Export Consortium, Columbia, SC",""
7355,35907,"Georgia Meth Project, Atlanta, GA",""
7356,35911,"The Home for Little Wanderers, Boston, MA",""
7357,35912,"The Housing Trust of Santa Clara County, CA",""
7358,35913,"The Institute for Human Services, Honolulu, HI",""
7359,35915,"HoustonWorks USA, Houston. TX",""
7360,35916,"Louisiana State University A&M College, Baton Rouge, LA",""
7361,35917,"The Manor, Jonesville, Ml",""
7362,35919,"The Mattabasset District, Cromwell, CT",""
7363,35920,"Thurgood Marshall College Fund, New York, NY",""
7364,35921,"University of Mississippi Medical Center, Jackson, MS",""
7365,35922,"The Murphy Theatre Community Center, Inc",""
7366,35923,"The Nehemiah Project, PA",""
7367,35925,"The Old Slater Mill Association, Pawtucket, RI",""
7368,35926,"The Pascua Yacqui Tribe, Tucson, AZ",""
7369,35927,"Emily Krzyzewski Center, Durham, NC",""
7370,35928,"The Pittsburgh Life Sciences Greenhouse, Pittsburgh, PA",""
7371,35929,"POINT Community Development Corporation, Bronx, NY",""
7372,35930,Military Intelligence Service Historic Learning Center,""
7373,35931,"The Progress Fund, Greensburg, PA",""
7374,35932,"Pueblo of San Felipe, San Felipe, NM",""
7376,35936,The School for Children with Hidden Intelligence,""
7377,35938,"Hartford Behavioral Health, Inc., Hartford, CT",""
7378,35939,The Sunnybrook Foundation,""
7379,35940,"Town of Chesapeake Beach, Chesapeake Beach, MD",""
7380,35941,"Town of Chino Valley, Chino Valley, AZ",""
7381,35942,"Town of Colmar Manor, Brentwood, MD",""
7382,35943,"Town of Coward, Coward, SC",""
7383,35944,"Town of Machias, Machias, ME",""
7384,35945,"Town of Miami, Miami, AZ",""
7385,35946,"Town of Pendleton, Lockport, NY",""
7386,35947,"Town of Prospect, Prospect, CT",""
7387,35948,"Town of Rowlesburg, Rowlesburg, WV",""
7388,35949,"Town of Urbana, Hammondsport, NY",""
7389,35950,"The Unity Council, Oakland, CA",""
7390,35954,"Village of Athens, Athens, WI The Vil",""
7391,35955,"Village of Buckner, Buckner, IL",""
7392,35956,"Village of Carol Stream, Carol Stream, IL",""
7393,35957,"Village of Dillonvale, Dillonvale, OH",""
7394,35958,"Village of Hopedale, Village of Hopedale, IL",""
7395,35959,"Village of Johnsburg, Johnsburg, IL",""
7396,35960,"Village of Park Forest, Park Forest, IL",""
7397,35961,"Village of Saugerties, Saugerties, NY",""
7398,35962,"Village of Stetsonville, Stetsonville, WI The Vil",""
7399,35963,"Village of Tiro, Tiro, OH",""
7400,35964,"The Washington Center, Washington, DC",""
7401,35965,"Wayne County Prosecutor, Detroit, Ml",""
7402,35966,"Yukon River Drainage Fisheries Association, Anchorage, AK",""
7403,35969,"Theodore Roosevelt Medora Foundation, Medora, ND",""
7404,35971,"Hamilton Sundstrand (Manzullo, Durbin)",""
7406,35972,B.E. Meyers and Company,""
7407,35973,"Space Florida, Kennedy Space Center, FL",""
7408,35975,"Thiel College, Greenville, PA",""
7409,35976,Applied Research Associates,""
7410,35981,"Thomas More College, Crestview Hills, KY",""
7411,35984,Chicago Magnesium Castings Co.,""
7412,35985,"Thornbury Township, Cheyney, PA",""
7413,35986,"Thorpe Family Residence, Inc. (TFR), Bronx, NY",""
7415,35991,"Three Square Food Bank, Las Vegas, NV",""
7416,35992,"Thunder Bay, Alpena, Ml",""
7417,35993,Mid-America Precision Products,""
7418,35995,Thurgood Marshall Foundation,""
7419,35999,"Tides Family Services, West Warwick, RI",""
7420,36000,Office of Commonwealth Preparedness,""
7421,36001,Lite Machines Corporation,""
7423,36005,"Highland City, Highland, UT",""
7424,36009,"MATTRACKS Sales, Inc.",""
7425,36010,University of Kentucky Research Foundation,""
7426,36011,UTRS,""
7427,36012,FMW Composite Systems,""
7428,36013,"Feather Lite Breaks, LLC.",""
7429,36020,"Todd County Sheriff's Department, Elkton, KY",""
7430,36021,Fish and Wildlife Service,""
7431,36026,"Toledo Metroparks, Toledo, OH",""
7432,36028,Toledo-Lucas County Port Authority,""
7433,36028,"Toledo, OH",""
7434,36031,US Forest Service,""
7435,36033,US Forest Service,""
7436,36034,"Miller County New Vision Coalition, Inc., Colquitt, GA",""
7437,36035,Illinois Army National Guard,""
7414,35987,West Virginia University,West Virginia University
7405,35971,Honeywell International (Burris),Honeywell International
7375,35935,"Monmouth University, West Long Branch, NJ",Monmouth University
7438,36036,"Simon Wiesenthal Center, Los Angeles, CA",""
7439,36040,"General Services Administration, Washington, DC",""
7440,36043,"Dexter Research Center, Inc.",""
7441,36051,"Town of Cambria, NY",""
7442,36052,"Town of Cary Public Works and Utilities Department, Cary, NC",""
7443,36055,"Town of Darien, CT",""
7444,36058,"Town of Gorham, NH",""
7445,36059,"Town of Greenburgh Adult Drug Treatment Court, Greenburgh, NY",""
7446,36060,"Town of Greenville, ME",""
7447,36063,"Town of Hammonton, NJ",""
7448,36065,"Town of Huntington, NY",""
7449,36070,"Town of North Kingstown, RI",""
7450,36075,"Town of Ossining Police Department, Briarcliff Manor, NY",""
7451,36076,"Town of Pelahatchie, MS",""
7452,36079,"Town of Silver City, NM",""
7453,36080,"Town of Syracuse, IN",""
7454,36084,"Town Watch Integrated Services, Philadelphia, PA",""
7455,36087,"Township of Clinton, NJ",""
7456,36088,"Township of Union, NJ",""
7457,36089,"Township of Woodbridge, NJ",""
7458,36090,"Toms River Police Department, Toms River, NJ",""
7459,36091,"Tulsa Public Schools, Tulsa, OK",""
7460,36092,"City of Buffalo. Buffalo, NY",""
7461,36096,Vermont National Guard,""
7462,36108,"MTSU, Murfreesboro, TN",""
7463,36111,11th AF,""
7465,36115,Mariner Corporation,""
7467,36119,"MPRI, Inc. (Bishop, Rob",""
7468,36119,Kingston,""
7469,36119,Matheson) L-3 (Matheson),""
7470,36119,"",""
7471,36127,"South Russell Police Department, South Russell, OH",""
7472,36128,"Guardian Angel Community Services, Joliet, IL",""
7475,36131,Monterey Institute for International Studies,""
7476,36133,The Jackson Laboratory,""
7477,36134,"Innovative Bio-Therapies, Inc.",""
7479,36141,National Trauma Institute,""
7480,36142,Iowa Simulation Center for Patient Safety and Clinical Skills at Des Moines University,""
7481,36144,"Oregon Biomedical Engineering Institute, Inc.",""
7482,36145,"Trenton, NJ",""
7483,36147,"Triangle Residential Options for Substance Abusers (TROSA), Durham, NC",""
7484,36148,"Fort Belknap Indian Community, Harlem, MT",""
7485,36149,"United Tribes Technical College, Bismarck, ND",""
7486,36151,"Tri-County Joint Municipal Authority, Fredrickstown, PA",""
7487,36170,"Truancy Intervention Project Georgia, Inc., Atlanta, GA",""
7488,36171,"City of Hartford Police Department, Hartford, CT",""
7489,36172,"Weld County Juvenile Assessment Center, Greeley, CO",""
7490,36175,"Trumbull County Commissioners, Warren, OH",""
7491,36176,"Monmouth County Sheriff, Freehold, NJ",""
7492,36177,InfoTech - Minot Technology Center,""
7494,36178,Gillibrand and Schumer did not disclose recipient,""
7495,36182,"Tubman African American Museum, Macon, GA",""
7496,36184,"City of Tucson, Tucson, AZ",""
7497,36185,"City of Tucson, Tucson, AZ",""
7498,36195,North Dakota State University Center for Nanoscale Science and Engineering,""
7499,36196,"Tundra Women's Coalition, Bethel, AK",""
7500,36197,Global Tungsten & Powders Corporation,""
7501,36202,Pittsburgh Electric Engines Inc.,""
7502,36205,Fish and Wildlife Service,""
7503,36206,"Turning the Hearts Center, Chula Vista, CA",""
7504,36208,"NOAA Southeast Science Center, Miami, FL",""
7505,36210,"Multi-County Juvenile Attention System (MCJAS), Canton, OH",""
7506,36211,"Youth Power Center, Washington, DC",""
7508,36241,"University of Arkansas for Medical Sciences, Little Rock, AR",""
7509,36243,ARC Technology,""
7510,36245,Space Dynamics Laboratory,""
7512,36247,University Multispectral Labs,""
7513,36249,Hawker-Beechcraft,""
7514,36250,"University of Central Oklahoma, Edmond, OK",""
7515,36251,"UDI Community Development Corporation, Durham, NC",""
7517,36253,"Phoenix Products, Inc.",""
7518,36254,"Phoenix Products, Inc.",""
7519,36255,United Protective Technologies,""
7520,36256,Goodrich Systems (Leahy,""
7521,36256,"Johnson, Tim)",""
7522,36256,"Raven Industries (Johnson, Tim)",""
7523,36258,US Forest Service,""
7524,36259,"Uintah County, Uintah County, UT",""
7525,36260,"Uintah County, Vernal, UT",""
7526,36263,Magnesium Elektron North America,""
7527,36264,Minnesota National Guard (Obey),""
7528,36264,"Polaris Defense (Harkin, Klobuchar)",""
7529,36265,Hybra-Drive Systems LLC,""
7530,36266,Saab Barracuda USA LLC,""
7532,36268,S2 Corporation,""
7533,36269,Missouri University of Science and Technology,""
7534,36270,Applied Ultrasonics,""
7535,36271,"UMASS Dartmouth, Fall River, MA",""
7536,36284,"City of Evanston Police Department, Evanston, IL",""
7537,36285,U.S. Special Operations Command,""
7538,36286,University of Nebraska - Lincoln,""
7539,36287,"Kachemak Research Development (KRD), Inc.",""
7540,36288,"HI-TEST Laboratories, Inc.",""
7541,36289,Naval Surface Warfare Center at Indian Head,""
7542,36290,Florida's Atlantic University (Harbor Branch Oceanographic Institution),""
7543,36291,"Stonewater Control Systems, Inc.",""
7544,36296,"City of Union City, Union City, NJ",""
7545,36313,National Information Assurance Corporation (NIACORP),""
7511,36246,New Mexico State University,New Mexico State University
7466,36116,"STIDD Systems, Inc.",Stidd Systems
7493,36178,IBM Corporation (Leahy),IBM Corp
7464,36112,"San Jose State University, San Jose, CA",San Jose State University
7531,36267,"Planning Systems, Inc.",Planning Systems Inc
7516,36252,COLSA Corporation,Colsa Corp
7474,36130,Hexcel Corporation,Hexcel Corp
7546,36314,"CTC Tampa Bay, Inc. (STAR-TEC)",""
7547,36317,"United Way for Southeastern Michigan, Detroit, Ml",""
7548,36318,"United Way for Southeastern Michigan, Detroit, MI",""
7549,36319,"United Way for Southeastern Michigan, Detroit, Ml",""
7550,36321,"United Way of Dane County, Madison, Wl",""
7551,36322,"United Way of Kitsap County, Bremerton, WA",""
7552,36328,"Unity House of Troy, NY",""
7553,36329,"Physical Optics, Inc.",""
7554,36330,Goodrich Pump & Engine Controls,""
7557,36339,"Zelpha's Cultural Development Corp., Inc., Tuscaloosa, AL",""
7559,36350,University of Arkansas - Fayetteville,""
7563,36369,"University of Guam, Mangilao, GU",""
7566,36410,"University of Memphis, TN",""
7567,36411,University of Miami Ryder Trauma Center,""
7568,36421,"University of Missouri System, Columbia, MO",""
7569,36422,"University of Mobile, Mobile, AL",""
7570,36425,"University of Nebraska at Omaha, NE",""
7572,36470,"University of Texas at Brownsville, TX",""
7573,36481,"Ohio Attorney General, Columbus, OH",""
7574,36484,"University of Toledo, OH",""
7575,36490,"University of West Florida, Pensacola, FL",""
7576,36492,"University of West Georgia, Carrollton, GA",""
7577,36493,"University of West Georgia, Carrollton, GA",""
7580,36504,University of Dayton Research Institute,""
7584,36508,"U.S. Army Tank-Automotive Research, Development and Engineering Center",""
7585,36509,"Adaptive Materials, Inc.",""
7586,36510,"Air Force Research Lab, Air Vehicles Control Systems Development & Applications Branch,",""
7588,36512,98th Range Wing,""
7590,36514,Augusta Systems,""
7591,36515,"University of New Orleans, New Orleans, LA",""
7593,36521,"City of Galesburg, Galesburg, IL",""
7594,36525,"South Windsor Police Dept, South Windsor, CT",""
7595,36534,"University of North Dakota, Grand Forks, ND",""
7596,36536,Fish and Wildlife Service,""
7597,36541,Fish and Wildlife Service,""
7598,36543,"Upper Peninsula 9-1-1 Authority, Escanaba, Ml",""
7599,36549,Bureau of Land Management,""
7601,36556,"Uptown Theater, Philadelphia, PA",""
7602,36564,"Urban Dreams, Des Moines, IA",""
7603,36567,"City of Birmingham, Birmingham, AL",""
7604,36568,Chicago Botanic Garden,""
7605,36569,University of Wisconsin Extension and Growing Power,""
7606,36571,"Urban League of Philadelphia, PA",""
7607,36572,"Urban League of Southern Connecticut, Stamford, CT",""
7608,36573,"Urban League of Springfield, MA",""
7609,36590,Tennessee National Guard,""
7610,36591,Florida Institute of Technology,""
7611,36592,International Heart Institute at St. Patrick Hospital,""
7612,36600,"OncBioMune, LLC (Jones, Walter)",""
7613,36600,Naval Health Research Center (Miller),""
7614,36601,State University of New York (SUNY) Upstate Hospital,""
7616,36607,Phoenix Aerospace,""
7617,36617,"Pennsylvania Coalition Against Domestic Violence, Harrisburg, PA",""
7618,36618,"New Jersey Institute for Technology, Newark, NJ",""
7619,36620,none listed,""
7620,36630,"Utah Food Bank Services, Utah",""
7621,36631,"Enough Is Enough, Uintah County, UT",""
7622,36632,"American Detoxification Foundation/UMCP, Salt lake City, UT",""
7623,36641,"City of Victorville, Victorville, CA",""
7624,36644,"U.S. Forest Service, Asheville, NC",""
7625,36645,"Enough is Enough, Great Falls, VA",""
7626,36649,"City of Valdosta, Valdosta, GA",""
7627,36651,"Village of Bosque Farms, Bosque Farms, NM",""
7628,36654,"City of Auburn, Auburn, WA",""
7629,36656,"Valley Forge Military Academy and College, Wayne, PA",""
7630,36657,"Valley Forge National Park, King of Prussia, PA",""
7631,36660,"Highland Park Community Development Corporation, Brooklyn, NY",""
7632,36663,Bear Metallurgical Corporation (Dahlkemper),""
7633,36663,DOD (Paul),""
7634,36663,Metallurg Vanadium (Space),""
7635,36664,Advanced Technology Institute,""
7636,36665,"Vancouver Police Department, Vancouver, WA",""
7638,36672,Northrop Grumman Electronic Systems,""
7639,36673,Defense Logistics Agency,""
7640,36685,"U.S. Army Tank-Automotive Research, Development and Engineering Center",""
7641,36689,HBM-nCode,""
7642,36691,Vermont National Guard,""
7643,36692,"Vermont Association of Area Agencies on Aging, Barre, VT",""
7644,36695,"Vermont Community Colleges, Waterbury, VT",""
7645,36697,"Vermont Division for Historic Preservation, Montpelier, VT",""
7646,36698,"Vermont Department of Public Safety, Waterbury, VT",""
7647,36701,"Vermont Food bank, Barre, Vermont",""
7648,36703,"Vermont Housing and Conservation Board, Montpelier, VT",""
7649,36704,"Vermont Housing and Conservation Board, Montpelier, VT",""
7579,36503,University of New Mexico,University Of New Mexico
7578,36495,"University of Wisconsin, Whitewater, WI",University of Wisconsin
7555,36332,Rutgers University (Holt),Rutgers University
7592,36519,Battelle Memorial Institute,Battelle Memorial Institute
7583,36507,Kaman Corporation,Kaman Corp
7615,36603,"State of Alaska, Yukon River, AK",State of Alaska
7600,36550,"City, of Hardy, Hardy, AR",City PAC
7562,36368,"University of Georgia, Public Service and Outreach, Athens, GA",University of Georgia
7571,36452,"University of South Carolina, Columbia, SC",University of South Carolina
7556,36337,Oklahoma State University,Oklahoma State University
7582,36506,Kansas State University,Kansas State University
7560,36361,"University of Connecticut, Storrs, CT",University of Connecticut
7581,36505,"Dynetics, Inc.",Dynetics Inc
7558,36340,"University of Alabama, Tuscaloosa, AL",University of Alabama
7650,36705,"Vermont Supreme Court Administrator's Office, Montpelier, VT",""
7651,36706,Vermont National Guard,""
7652,36707,"Vermont Criminal Justice Training Council, Pittsford, VT",""
7653,36708,Vermont National Guard,""
7654,36712,Pueblo Economic Development Corporation (PEDCO),""
7655,36714,"Touro College Jacob D. Fuchsberg Law Center, Central Islip, NY",""
7656,36715,"John Marshall Law School, Chicago, IL",""
7657,36716,"Veterans Memorial Building Development Committee of the San Ramon Valley, Danville, CA",""
7658,36717,"Veterans of Foreign Wars Post 6249 Rocky Point, NY",""
7659,36719,Colby Community College,""
7660,36723,South Carolina Air National Guard (Clyburn),""
7661,36723,South Carolina Army National Guard (Wilson),""
7663,36727,"Orange County Human Trafficking Task Force, Westminster, CA",""
7665,36731,"Township of Spring, Reading, PA",""
7666,36732,"City of Sunbury, Sunbury, PA",""
7667,36733,Vietnam Veterans Memorial Fund,""
7668,36735,"Village of North Aurora, North Aurora, IL",""
7669,36736,"Village of Olympia Fields, Olympia Fields, IL",""
7670,36738,"Village of Pelham Manor, Pelham Manor, NY",""
7671,36740,"Village of Villa Park, IL",""
7672,36742,"Traditional Arts in Upstate New York, Canton, NY",""
7673,36743,"Ville Market Place, St. Louis, MO",""
7674,36744,"Mount Sinai Adolescent Health Center, New York, NY",""
7675,36745,"YWCA McLean County, Bloomington, IL",""
7676,36746,"Uhlich Children, Chicago, IL",""
7677,36748,Michigan Department of Natural Resources,""
7678,36749,University of Toledo,""
7680,36753,"Virginia Center for Policing Innovation, Richmond, VA",""
7681,36760,"Virginia Institute of Marine Science, Glouster Point, VA",""
7682,36786,"Dawn Breaker, Inc.",""
7683,36786,Nebraska Business Development Center,""
7684,36787,New Mexico Army National Guard,""
7685,36788,Illinois Army National Guard,""
7686,36789,"University of Alabama in Huntsville, Huntsville, AL",""
7687,36790,"Dynamic Animation Systems, Inc.",""
7688,36791,"Dynamic Animation Systems, Inc.",""
7689,36792,"Criminal Justice Training Center, Golden West College, Huntington Beach, CA",""
7691,36794,Missouri Botanical Garden,""
7692,36795,"Wine Grape Foundation Block, Washington State University",""
7693,36796,University of North Texas Health Science Center,""
7694,36802,"Office of Human Affairs, Newport News, VA",""
7695,36803,"Leon County Sheriff, Tallahassee, FL",""
7696,36804,"Sumter County Sheriff, Sumter, SC",""
7697,36805,"St. Francois County, Park Hills, MO",""
7698,36806,"Stark County Sheriff, Canton, OH",""
7700,36807,Fort Knox,""
7701,36811,"Girl Scouts of Greater Los Angeles, Arcadia, CA",""
7702,36812,"Girl Scouts of Southwest Texas, San Antonio, TX",""
7703,36815,"Szanca Solutions, Inc.",""
7704,36818,"Volunteers of America Michigan, Lansing, Ml",""
7705,36820,Specialty Systems,""
7706,36821,Cybernet Systems Corporation,""
7707,36823,"Advanced Tactics, Inc.",""
7708,36826,Fish and Wildlife Service,""
7709,36828,"Wadesville-Blairsville Regional Sewer District, Wadesville, IN",""
7710,36831,"Lajes Field, the 65th Air Base Wing",""
7711,36839,"Waipa Foundation, Hanalei, HI",""
7712,36840,"Wake County, Raleigh, NC",""
7713,36844,"Wakpa Sica Reconciliation Place, Ft. Pierre, SD",""
7714,36848,"Wallington, NJ",""
7715,36863,Archinoetics,""
7717,36864,Robbins Air Force Base (Marshall),""
7718,36889,"Washington County, MO",""
7719,36891,"Washington County Commission, Chatom, AL",""
7721,36904,"Washington State Meth Initiative, Tacoma, WA",""
7722,36905,"Safe Streets Campaign, Tacoma, WA",""
7724,36911,"Pierce County Alliance, Tacoma, WA",""
7725,36934,"National Center for Fathering, Shawnee Mission, KS",""
7729,36941,SeldonTechnologies,""
7730,36944,Marshall University,""
7731,36945,Parker Hannifin Corporation Village Marine-Tec (Cochran),""
7732,36945,Louisiana National Guard (Landrieu),""
7734,36954,"Water Systems Council, Washington, DC",""
7735,36969,Iowa Soybean Association,""
7737,36978,"Watson's Children's Shelter, Missoula, MT",""
7738,36984,Electro Standard Laboratories,""
7739,36985,"Advanced Projects Research, Inc.",""
7740,36986,Missouri University of Science and Technology,""
7741,36988,"Wayne County Economic Development District, Waynesboro, MS",""
7743,36990,"Wayne County Department of Children and Family . Services, Detroit, Ml",""
7745,36993,"Wayne State College, Wayne, Nebraska",""
7747,36999,"MIKEL, Inc.",""
7748,37001,"Weathersfield Township Trustees, Mineral Ridge, OH",""
7750,37006,"Weber County, Ogden, UT",""
7751,37013,City of Rialto,""
7752,37019,West Chester University of Pennsylvania,""
7753,37020,"National Oceanic and Atmospheric Administration, Silver Spring, MD",""
7754,37021,"City of West Columbia, West Columbia, SC",""
7746,36995,"Wayne State University, Detroit, MI",Wayne State University
7664,36730,Sarnoff Corporation,Sarnoff Corp
7716,36864,Intergraph (Kingston),Intergraph Corp
7726,36935,"General Atomics, Aeronautical Systems and MSE",General Atomics
7744,36991,"Wayne County, Detroit, Ml","Wayne County, MI"
7679,36750,National Park Service,National Park Service
7699,36807,University of Kentucky,University of Kentucky
7736,36972,Miltec Corporation,Miltec Corp
7749,37002,University of Southern California,University of Southern California
7662,36724,Honeywell International,Honeywell International
7727,36938,Kansas State University,Kansas State University
7742,36989,"Wayne County, Detroit, MI","Wayne County, MI"
7690,36793,BAE,BAE Systems
7755,37022,"West Columbia, SC",""
7756,37024,Bureau of Land Management,""
7757,37029,"City of West Haven, West Haven, CT",""
7758,37032,"West Jefferson Medical Center, Marrero, LA",""
7759,37035,West Manheim Township Park and Recreation Board,""
7760,37039,"West Orlando Rotary Club, Orlando, FL",""
7761,37046,"West Sound Utility District, Port Orchard, WA",""
7762,37048,"West Valley City, West Valley City, UT",""
7763,37049,"West Valley City, UT",""
7764,37052,West Virginia National Guard,""
7765,37053,"U.S. Fish and Wildlife Service, Washington, DC",""
7768,37068,Westchester County Medical Center,""
7769,37070,"Westchester Joint Water Works, Ma-maroneck, NY",""
7770,37072,"Westerly Area Rest Meals (WARM Inc.), Westerly, RI",""
7771,37073,"NOAA Fisheries, Honolulu, HI",""
7772,37085,Western Kentucky University,""
7773,37087,"Western Massachusetts Enterprise Fund, Holyoke, MA",""
7774,37088,"Watson Children's Shelter, Missoula, MT",""
7775,37089,"Western Montana Children's Safety Initiative, MT",""
7776,37090,"Western Municipal Water District, Riverside, CA",""
7777,37091,"Western Nevada Development District, Carson City, NV",""
7778,37093,"NOAA/Fisheries, Honolulu. HI",""
7779,37094,"Washington National Guard (Baird, Dicks, Smith, Cantwell, Murray)",""
7780,37094,"Washington Military Department (Larsen, McDermott)",""
7781,37095,"Western Reserve Port Authority, Vienna, OH",""
7782,37096,"Western Reserve Resource Conservation and Development Council, Painesville, OH",""
7783,37099,"City of Westland, Westland, Ml",""
7784,37104,"Weston Police Department, Weston, WV",""
7786,37112,"Whatcom County Sheriff's Office, Bellingham, WA",""
7787,37114,"Whatcom County, Bellingham, WA",""
7789,37124,US Forest Service,""
7790,37126,"Tansy County Commission, Forsyth, MO",""
7791,37135,"Whitman-Walker Clinic, Washington, DC",""
7792,37144,Fish and Wildlife Service,""
7793,37148,Goodrich ISR Systems Barrington,""
7794,37149,Uniformed Services University of the Health Sciences,""
7796,37165,"Will County, Joliet, IL",""
7797,37172,Fish and Wildlife Service,""
7798,37179,Fish and Wildlife Service,""
7799,37191,"City of Wilson, Wilson, NC",""
